order_id,order_date,ship_date,region,segment,category,sub_category,product_name,sales,profit,discount,quantity,ship_mode
CA-2017-139304,1/29/2017,2/2/2017,West,Consumer,Office Supplies,Art,Newell 339,8.34,2.1684,0,3,Standard Class
CA-2017-139304,1/29/2017,2/2/2017,West,Consumer,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,2.2282,0,1,Standard Class
CA-2017-139304,1/29/2017,2/2/2017,West,Consumer,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,40.3704,0.2,8,Standard Class
CA-2016-155166,12/26/2016,1/2/2017,East,Corporate,Furniture,Chairs,Novimex Turbo Task Chair,212.94,25.5528,0,3,Standard Class
CA-2016-155166,12/26/2016,1/2/2017,East,Corporate,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,7.4172,0,1,Standard Class
CA-2015-103954,8/9/2015,8/13/2015,Central,Home Office,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,48.118,0,5,Second Class
CA-2014-169803,4/6/2014,4/12/2014,West,Corporate,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,111.1035,0,3,Standard Class
CA-2014-169803,4/6/2014,4/12/2014,West,Corporate,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.034,0,2,Standard Class
CA-2017-141719,11/17/2017,11/21/2017,Central,Consumer,Technology,Accessories,Logitech�Illuminated - Keyboard,239.96,83.986,0.2,5,Second Class
CA-2015-136469,7/11/2015,7/12/2015,East,Corporate,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,-37.1124,0.3,4,First Class
CA-2015-136469,7/11/2015,7/12/2015,East,Corporate,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716.0,193.32,0,2,First Class
CA-2015-136469,7/11/2015,7/12/2015,East,Corporate,Office Supplies,Binders,Tuf-Vin Binders,221.06,103.8982,0,7,First Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,32.5008,0,3,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,38.976,0,4,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,191.6586,0,9,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Paper,Xerox 1933,61.4,28.858,0,5,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,187.3976,0,4,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,1.8144,0.2,3,Second Class
CA-2016-158694,11/10/2016,11/13/2016,West,Consumer,Office Supplies,Art,Newell 338,14.7,3.969,0,5,Second Class
US-2014-104759,3/31/2014,4/4/2014,Central,Consumer,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,-13.8278,0.8,7,Standard Class
US-2014-104759,3/31/2014,4/4/2014,Central,Consumer,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.984,13.9972,0.2,2,Standard Class
CA-2015-150511,9/18/2015,9/24/2015,West,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138,0,2,Standard Class
CA-2015-134922,11/7/2015,11/11/2015,East,Corporate,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,7.93,0.2,2,Standard Class
US-2017-120607,5/19/2017,5/19/2017,South,Consumer,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,91.9508,0,4,Same Day
CA-2015-141243,1/3/2015,1/8/2015,Central,Consumer,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,84.66,0.2,5,Second Class
CA-2015-141243,1/3/2015,1/8/2015,Central,Consumer,Office Supplies,Art,Newell 317,7.056,0.7938,0.2,3,Second Class
CA-2015-141243,1/3/2015,1/8/2015,Central,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,-437.5404,0.32,9,Second Class
CA-2015-162166,9/8/2015,9/11/2015,West,Consumer,Office Supplies,Paper,Xerox 1928,26.4,11.88,0,5,First Class
CA-2015-162166,9/8/2015,9/11/2015,West,Consumer,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,0.8376,0,6,First Class
CA-2016-120796,4/3/2016,4/7/2016,East,Consumer,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,-83.205,0.7,9,Standard Class
CA-2016-109722,12/5/2016,12/7/2016,South,Consumer,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,195.9944,0,2,Second Class
CA-2016-109722,12/5/2016,12/7/2016,South,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,70.1784,0,9,Second Class
CA-2015-136798,5/8/2015,5/12/2015,Central,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,21.99,0,2,Standard Class
CA-2015-136798,5/8/2015,5/12/2015,Central,Consumer,Technology,Phones,VTech DS6151,377.97,105.8316,0,3,Standard Class
CA-2015-136798,5/8/2015,5/12/2015,Central,Consumer,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,11.1564,0,3,Standard Class
CA-2017-122196,9/22/2017,9/24/2017,East,Consumer,Technology,Phones,GE 30524EE4,391.98,113.6742,0,2,First Class
CA-2017-142090,11/30/2017,12/7/2017,South,Consumer,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,81.5949,0.2,3,Standard Class
CA-2017-142090,11/30/2017,12/7/2017,South,Consumer,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,-653.2834,0.4,7,Standard Class
CA-2017-160934,1/15/2017,1/19/2017,West,Home Office,Office Supplies,Art,Newell 347,21.4,6.206,0,5,Standard Class
CA-2014-124478,8/8/2014,8/12/2014,Central,Home Office,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,274.995,0,1,Standard Class
CA-2014-124478,8/8/2014,8/12/2014,Central,Home Office,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,37.23,0.1,3,Standard Class
CA-2014-124478,8/8/2014,8/12/2014,Central,Home Office,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,17.253,0,3,Standard Class
CA-2014-124478,8/8/2014,8/12/2014,Central,Home Office,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,22.6296,0,6,Standard Class
CA-2014-124478,8/8/2014,8/12/2014,Central,Home Office,Technology,Phones,Motorola Droid Maxx,299.98,83.9944,0,2,Standard Class
CA-2015-145485,11/5/2015,11/5/2015,West,Consumer,Office Supplies,Storage,Hanging Personal Folder File,62.8,15.7,0,4,Same Day
CA-2017-151071,4/25/2017,4/29/2017,West,Consumer,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,4.5188,0.2,2,Second Class
CA-2014-134572,4/20/2014,4/22/2014,Central,Consumer,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,-95.67,0.3,5,Second Class
CA-2014-134572,4/20/2014,4/22/2014,Central,Consumer,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5.605,0.2,5,Second Class
CA-2014-134572,4/20/2014,4/22/2014,Central,Consumer,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,-131.951,0.3,2,Second Class
CA-2017-143217,11/11/2017,11/17/2017,Central,Home Office,Office Supplies,Binders,Prestige Round Ring Binders,18.24,8.5728,0,3,Standard Class
US-2017-133312,11/25/2017,11/29/2017,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,-29.6058,0.15,3,Standard Class
US-2017-133312,11/25/2017,11/29/2017,West,Consumer,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,2.8296,0,1,Standard Class
US-2015-137533,12/18/2015,12/18/2015,East,Home Office,Office Supplies,Paper,Xerox 226,20.736,7.2576,0.2,4,Same Day
CA-2016-155138,9/8/2016,9/12/2016,South,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,8.3524,0.2,4,Standard Class
CA-2016-155138,9/8/2016,9/12/2016,South,Consumer,Office Supplies,Paper,Petty Cash Envelope,64.704,23.4552,0.2,3,Standard Class
CA-2016-108350,6/6/2016,6/9/2016,East,Corporate,Office Supplies,Paper,Xerox 1935,105.52,48.5392,0,4,Second Class
CA-2015-144302,6/19/2015,6/23/2015,Central,Home Office,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,-9.5568,0.8,2,Standard Class
CA-2015-109001,3/5/2015,3/9/2015,East,Corporate,Technology,Phones,Samsung Convoy 3,466.158,-93.2316,0.4,7,Standard Class
CA-2015-109001,3/5/2015,3/9/2015,East,Corporate,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,-1.289,0.2,1,Standard Class
CA-2015-109001,3/5/2015,3/9/2015,East,Corporate,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,-1.7892,0.7,3,Standard Class
CA-2017-132738,8/4/2017,8/7/2017,West,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2.8884,0.2,2,First Class
CA-2017-132738,8/4/2017,8/7/2017,West,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,3.1842,0.2,1,First Class
CA-2017-156720,12/30/2017,1/3/2018,West,Consumer,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,-0.6048,0.2,3,Standard Class
CA-2015-119102,5/23/2015,5/27/2015,East,Corporate,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,13.8915,0,3,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,-31.536,0.8,4,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Furniture,Tables,KI Adjustable-Height Table,214.95,-120.372,0.5,5,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,-7.008,0.2,4,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,-4.8492,0.6,3,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,-8.05,0.8,2,Standard Class
US-2014-140452,12/6/2014,12/10/2014,Central,Consumer,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,-8.3524,0.2,2,Standard Class
CA-2015-141936,8/7/2015,8/12/2015,West,Home Office,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,6.4638,0.2,3,Standard Class
CA-2014-158442,3/17/2014,3/17/2014,Central,Consumer,Office Supplies,Art,Newell 333,4.448,0.3336,0.2,2,Same Day
CA-2014-158442,3/17/2014,3/17/2014,Central,Consumer,Office Supplies,Paper,Xerox 1966,5.184,1.8792,0.2,1,Same Day
CA-2014-158442,3/17/2014,3/17/2014,Central,Consumer,Office Supplies,Paper,Xerox 1967,15.552,5.4432,0.2,3,Same Day
CA-2015-167374,3/26/2015,3/30/2015,East,Consumer,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,12.51,0.2,6,Second Class
CA-2015-167374,3/26/2015,3/30/2015,East,Consumer,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,5.0328,0.2,3,Second Class
CA-2014-116568,12/14/2014,12/20/2014,South,Consumer,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,13.9728,0.2,4,Standard Class
CA-2015-147102,9/19/2015,9/26/2015,South,Corporate,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,23.226,0,4,Standard Class
CA-2017-132213,4/25/2017,4/26/2017,South,Home Office,Office Supplies,Art,Newell 312,42.048,5.256,0.2,9,First Class
CA-2017-132213,4/25/2017,4/26/2017,South,Home Office,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,6.792,0.2,5,First Class
CA-2014-138450,10/18/2014,10/22/2014,East,Corporate,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,19.692,0.2,6,Standard Class
CA-2014-138450,10/18/2014,10/22/2014,East,Corporate,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,-35.046,0.2,6,Standard Class
CA-2014-138450,10/18/2014,10/22/2014,East,Corporate,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,3.14,0.2,4,Standard Class
CA-2015-153073,11/13/2015,11/13/2015,Central,Consumer,Furniture,Furnishings,"Eldon Im�ge Series Desk Accessories, Clear",17.496,-7.4358,0.6,9,Same Day
CA-2016-147970,1/31/2016,2/2/2016,Central,Consumer,Office Supplies,Paper,Xerox 1994,15.552,5.4432,0.2,3,Second Class
CA-2016-150658,11/17/2016,11/22/2016,West,Consumer,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3.3675,0.2,3,Standard Class
CA-2017-125640,7/25/2017,7/29/2017,East,Consumer,Office Supplies,Labels,Avery 491,3.304,1.0738,0.2,1,Standard Class
CA-2017-154137,11/11/2017,11/17/2017,East,Consumer,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,0.0,0,1,Standard Class
CA-2015-127173,9/26/2015,10/3/2015,East,Consumer,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,16.1868,0,3,Standard Class
CA-2015-127173,9/26/2015,10/3/2015,East,Consumer,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,629.93,296.0671,0,7,Standard Class
CA-2015-127173,9/26/2015,10/3/2015,East,Consumer,Office Supplies,Binders,GBC Imprintable Covers,79.056,28.6578,0.2,9,Standard Class
CA-2014-149538,4/4/2014,4/8/2014,South,Corporate,Office Supplies,Storage,Safco Commercial Shelving,232.55,9.302,0,5,Standard Class
CA-2014-149538,4/4/2014,4/8/2014,South,Corporate,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,42.9914,0,2,Standard Class
CA-2014-149538,4/4/2014,4/8/2014,South,Corporate,Office Supplies,Paper,Xerox 209,19.44,9.3312,0,3,Standard Class
CA-2014-149538,4/4/2014,4/8/2014,South,Corporate,Office Supplies,Paper,Xerox 1966,12.96,6.3504,0,2,Standard Class
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Furniture,Tables,KI Adjustable-Height Table,464.292,-108.3348,0.4,9,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Office Supplies,Envelopes,Staple envelope,68.46,31.4916,0,7,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,1371.9804,0,4,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,198.429,0,2,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,4.4174,0,1,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Technology,Phones,Vtech CS6719,287.97,80.6316,0,3,Same Day
CA-2014-160766,9/14/2014,9/14/2014,East,Consumer,Office Supplies,Paper,Xerox 198,44.82,21.0654,0,9,Same Day
CA-2017-146626,12/29/2017,1/5/2018,West,Corporate,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,37.4144,0,8,Standard Class
CA-2015-123330,6/21/2015,6/27/2015,South,Consumer,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.976,37.7916,0.2,3,Standard Class
CA-2017-155607,11/26/2017,11/30/2017,East,Home Office,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,14.6825,0,7,Standard Class
CA-2017-155607,11/26/2017,11/30/2017,East,Home Office,Office Supplies,Binders,Binding Machine Supplies,93.344,32.6704,0.2,4,Standard Class
CA-2016-151323,10/23/2016,10/28/2016,West,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,8.184,0,5,Standard Class
CA-2015-146696,12/14/2015,12/19/2015,West,Consumer,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,2.7324,0.2,2,Standard Class
CA-2016-128972,11/13/2016,11/17/2016,Central,Corporate,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,13.0548,0,4,Standard Class
CA-2017-128335,9/29/2017,10/5/2017,East,Consumer,Office Supplies,Envelopes,Staple envelope,23.34,10.9698,0,3,Standard Class
CA-2017-128335,9/29/2017,10/5/2017,East,Consumer,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,24.2285,0,5,Standard Class
CA-2015-154886,11/8/2015,11/12/2015,West,Consumer,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,43.164,0,2,Standard Class
CA-2016-111213,4/1/2016,4/5/2016,East,Consumer,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,292.776,0.1,6,Standard Class
CA-2016-111213,4/1/2016,4/5/2016,East,Consumer,Office Supplies,Supplies,Staple remover,63.84,18.5136,0,8,Standard Class
CA-2016-111213,4/1/2016,4/5/2016,East,Consumer,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1.1225,0.2,1,Standard Class
CA-2017-161333,2/2/2017,2/7/2017,West,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,29.3284,0,2,Standard Class
CA-2017-161333,2/2/2017,2/7/2017,West,Consumer,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,38.9312,0,4,Standard Class
CA-2017-161333,2/2/2017,2/7/2017,West,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,16.38,0,4,Standard Class
CA-2017-128734,12/24/2017,12/31/2017,West,Home Office,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,1.9224,0.2,4,Standard Class
CA-2017-128734,12/24/2017,12/31/2017,West,Home Office,Furniture,Chairs,Global Leather Executive Chair,842.376,105.297,0.2,3,Standard Class
CA-2014-141796,6/21/2014,6/21/2014,East,Consumer,Technology,Phones,Polycom SoundStation2 EX Conference�phone,1214.85,352.3065,0,3,Same Day
CA-2017-125101,3/6/2017,3/10/2017,West,Corporate,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,16.945,0,2,Second Class
CA-2017-169929,9/25/2017,9/28/2017,West,Corporate,Office Supplies,Storage,Iris Project Case,39.9,10.374,0,5,First Class
US-2014-121566,6/30/2014,7/6/2014,East,Consumer,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,0.84,0.2,1,Standard Class
US-2014-121566,6/30/2014,7/6/2014,East,Consumer,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,2.904,0,3,Standard Class
US-2015-124219,8/7/2015,8/8/2015,Central,Consumer,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,13.064,0,4,First Class
US-2015-124219,8/7/2015,8/8/2015,Central,Consumer,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,34.0704,0,3,First Class
CA-2017-163006,6/30/2017,7/4/2017,Central,Home Office,Technology,Phones,Samsung Galaxy S4,1001.584,125.198,0.2,2,Second Class
CA-2017-163006,6/30/2017,7/4/2017,Central,Home Office,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.058,-178.8468,0.3,3,Second Class
CA-2017-163006,6/30/2017,7/4/2017,Central,Home Office,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.224,-10.3124,0.6,2,Second Class
CA-2015-156146,10/26/2015,10/30/2015,West,Corporate,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,9.2386,0.2,2,Second Class
CA-2015-156146,10/26/2015,10/30/2015,West,Corporate,Technology,Phones,Plantronics MX500i Earset,68.72,-14.603,0.2,2,Second Class
CA-2014-111192,7/30/2014,8/5/2014,West,Corporate,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,259.8896,0,8,Standard Class
CA-2016-115378,11/18/2016,11/23/2016,Central,Consumer,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,33.2156,0,2,Second Class
CA-2015-161627,7/6/2015,7/11/2015,West,Consumer,Furniture,Chairs,Novimex Turbo Task Chair,170.352,-17.0352,0.2,3,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,1.521,0,2,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Office Supplies,Paper,Xerox 199,12.84,5.778,0,3,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,7.128,0,3,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,112.788,0,3,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,11.9586,0,3,Standard Class
CA-2014-121006,11/10/2014,11/16/2014,Central,Consumer,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,160.623,0,3,Standard Class
CA-2016-122903,5/27/2016,5/29/2016,Central,Corporate,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,700.98,0,5,Second Class
CA-2016-122903,5/27/2016,5/29/2016,Central,Corporate,Office Supplies,Paper,Xerox 1910,144.12,69.1776,0,3,Second Class
CA-2016-122903,5/27/2016,5/29/2016,Central,Corporate,Office Supplies,Paper,Xerox 1915,314.55,150.984,0,3,Second Class
CA-2015-107741,3/8/2015,3/10/2015,West,Corporate,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,0.8946,0.2,1,First Class
CA-2017-106432,10/19/2017,10/24/2017,Central,Consumer,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,-3.5224,0.8,2,Standard Class
CA-2017-106432,10/19/2017,10/24/2017,Central,Consumer,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,-91.7586,0.32,3,Standard Class
CA-2016-148908,11/5/2016,11/8/2016,West,Consumer,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,19.968,0.2,2,First Class
CA-2016-123015,12/26/2016,12/30/2016,East,Corporate,Office Supplies,Binders,Round Ring Binders,4.992,1.6848,0.2,3,Standard Class
US-2015-120502,4/13/2015,4/19/2015,West,Corporate,Furniture,Furnishings,Flat Face Poster Frame,37.68,15.8256,0,2,Standard Class
US-2015-120502,4/13/2015,4/19/2015,West,Corporate,Technology,Phones,Aastra 57i VoIP phone,258.576,19.3932,0.2,2,Standard Class
US-2015-120502,4/13/2015,4/19/2015,West,Corporate,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,29.5776,0,2,Standard Class
CA-2017-108749,9/12/2017,9/15/2017,East,Corporate,Office Supplies,Paper,Xerox 209,45.36,21.7728,0,7,First Class
CA-2017-108749,9/12/2017,9/15/2017,East,Corporate,Office Supplies,Binders,Aluminum Screw Posts,45.78,22.89,0,3,First Class
CA-2017-163335,9/24/2017,9/27/2017,South,Consumer,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,10.0725,0,3,First Class
CA-2017-163335,9/24/2017,9/27/2017,South,Consumer,Office Supplies,Binders,Avery Durable Poly Binders,38.71,17.8066,0,7,First Class
CA-2015-134719,10/10/2015,10/15/2015,South,Consumer,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,-337.806,0.2,6,Standard Class
US-2015-154389,11/27/2015,12/3/2015,East,Home Office,Technology,Phones,LG Exalt,748.752,-162.2296,0.4,8,Standard Class
CA-2015-115567,9/13/2015,9/18/2015,Central,Consumer,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,199.96,15.9968,0,4,Standard Class
CA-2015-115567,9/13/2015,9/18/2015,Central,Consumer,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,394.212,0,7,Standard Class
US-2017-136679,11/14/2017,11/18/2017,Central,Consumer,Technology,Accessories,V7 USB Numeric Keypad,167.952,-27.2922,0.2,6,Standard Class
US-2017-136679,11/14/2017,11/18/2017,Central,Consumer,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,4.504,0.2,2,Standard Class
US-2017-141943,5/5/2017,5/9/2017,West,Consumer,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,11.58,0,2,Standard Class
CA-2014-101560,11/28/2014,12/1/2014,South,Corporate,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,43.736,0,5,Second Class
CA-2014-101560,11/28/2014,12/1/2014,South,Corporate,Office Supplies,Paper,Xerox 1933,85.96,40.4012,0,7,Second Class
CA-2014-101560,11/28/2014,12/1/2014,South,Corporate,Office Supplies,Art,Crayola Colored Pencils,13.12,4.3296,0,4,Second Class
CA-2014-101560,11/28/2014,12/1/2014,South,Corporate,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,22.3734,0,3,Second Class
CA-2014-159709,5/10/2014,5/15/2014,West,Consumer,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,77.4837,0,3,Standard Class
CA-2014-159709,5/10/2014,5/15/2014,West,Consumer,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.36,0.2,5,Standard Class
CA-2016-103982,3/3/2016,3/8/2016,Central,Consumer,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,-786.0144,0.2,3,Standard Class
CA-2016-103982,3/3/2016,3/8/2016,Central,Consumer,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,0.7776,0.2,1,Standard Class
CA-2016-103982,3/3/2016,3/8/2016,Central,Consumer,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,32.3982,0.2,3,Standard Class
CA-2016-103982,3/3/2016,3/8/2016,Central,Consumer,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,5.7365,0.2,7,Standard Class
CA-2015-142454,8/15/2015,8/19/2015,West,Consumer,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,28.1421,0,7,Standard Class
